,id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight,age
174,7127,18823,Matias Silvestre,159028,1984-09-25 00:00:00,1.8541999999999998,78.01788764,36
175,2493,39107,Dean Shiels,159074,1985-02-01 00:00:00,1.8034000000000001,66.22448602,35
176,5748,338295,Kevin Gissi,210586,1992-09-10 00:00:00,1.8034000000000001,76.20351816,28
177,351,69018,Aleksandar Todorovski,204257,1984-02-26 00:00:00,1.8034000000000001,73.02837157,36
178,6823,35444,Mario Licka,164335,1982-04-30 00:00:00,1.778,73.93555631000001,38
179,5681,38711,Keith Andrews,51366,1980-09-13 00:00:00,1.8288,78.01788764,40
180,10733,183532,Walter Fernandez,194974,1989-08-14 00:00:00,1.7272,72.12118683,31
181,1287,47553,Blazey Augustyn,183228,1988-01-26 00:00:00,1.905,84.82177319,32
182,3991,26327,Gregory Bourillon,134777,1984-07-01 00:00:00,1.8796000000000002,73.93555631000001,36
183,8418,26618,Paul Verhaegh,148839,1983-09-01 00:00:00,1.778,73.93555631000001,37
184,160,154950,Adrian Basta,189658,1988-12-01 00:00:00,1.8034000000000001,78.01788764,31
185,3600,45376,Fredy,193461,1990-03-27 00:00:00,1.7018,68.0388555,30
186,1132,198099,Bartosz Bereszynski,199763,1992-07-12 00:00:00,1.8288,78.01788764,28
187,4306,213470,Ibai Gomez,199416,1989-11-11 00:00:00,1.778,72.12118683,30
188,9257,30592,Roy Makaay,10704,1975-03-09 00:00:00,1.8796000000000002,74.84274105,45
189,8800,231811,Raoul Loe,198573,1989-01-31 00:00:00,1.9304,83.00740371,31
190,5788,25583,Kevin Smith,173513,1987-03-20 00:00:00,1.8034000000000001,71.21400209000001,33
191,5137,449494,Jon Errasti,201146,1988-06-01 00:00:00,1.8034000000000001,81.19303423000001,32
192,2426,30728,David Trezeguet,5984,1977-10-15 00:00:00,1.905,79.83225712000001,43
193,10236,26813,Thomas Kristensen,164626,1983-04-17 00:00:00,1.8796000000000002,78.92507238,37
194,6906,71353,Marko Marin,179546,1989-03-13 00:00:00,1.7018,63.95652417,31
195,6207,192079,Lorenzo Crisetig,197926,1993-01-20 00:00:00,1.8288,79.83225712000001,27
196,1943,109191,Craig Reid,213478,1986-02-26 00:00:00,1.8288,78.92507238,34
197,1303,58499,Bojan Jokic,177149,1986-05-17 00:00:00,1.7526,74.84274105,34
198,6718,179817,Marco Paixao,194083,1984-09-19 00:00:00,1.8541999999999998,78.92507238,36
199,4560,464621,Jakub Lukowski,215581,1996-05-25 00:00:00,1.7272,67.13167076,24
200,4472,15732,Ivan Radovanovic,186589,1988-08-29 00:00:00,1.8796000000000002,79.83225712000001,32
201,6220,212643,Lorenzo Tonelli,201049,1990-01-17 00:00:00,1.8288,78.01788764,30
202,3259,438507,Federico Di Francesco,213814,1994-06-14 00:00:00,1.778,71.21400209000001,26
203,674,150082,Andre Vilas Boas,53519,1983-06-04 00:00:00,1.8541999999999998,79.83225712000001,37
204,8120,184105,Oliver Kragl,203455,1990-05-12 00:00:00,1.8034000000000001,77.1107029,30
205,1699,98401,Chiro N'Toko,202190,1988-01-31 00:00:00,1.905,81.19303423000001,32
206,9609,299021,Sebastian Steblecki,208907,1992-01-16 00:00:00,1.8541999999999998,69.85322498000001,28
207,8164,178749,Omer Bayram,193201,1991-07-27 00:00:00,1.7272,73.02837157,29
208,3995,148311,Gregory Delwarte,147915,1978-01-30 00:00:00,1.8541999999999998,82.10021897,42
209,6390,185300,Luka Tankulic,195396,1991-06-21 00:00:00,1.8541999999999998,74.84274105,29
210,1474,113235,Burim Kukeli,186539,1984-01-16 00:00:00,1.8034000000000001,72.12118683,36
211,9580,96540,Sebastian Giovinco,184431,1987-01-26 00:00:00,1.651,58.9670081,33
212,2969,79262,Emanuele Terranova,183671,1987-02-05 00:00:00,1.8541999999999998,86.1825503,33
213,10624,107930,Victor Sanchez Mata,189506,1987-09-08 00:00:00,1.7526,72.12118683,33
214,6262,74009,Luca Rossettini,185163,1985-05-09 00:00:00,1.8796000000000002,82.10021897,35
215,5222,42707,Joonas Kolkka,100940,1974-09-28 00:00:00,1.7526,69.85322498000001,46
216,27,3264,Abdelmalek Cherrad,51868,1981-01-14 00:00:00,1.8541999999999998,74.84274105,39
217,7386,196226,Michael Odibe,198634,1988-07-28 00:00:00,1.905,87.08973504000001,32
218,9891,10404,Stanislav Vlcek,138479,1976-02-26 00:00:00,1.8288,78.92507238,44
219,9964,26159,Stephane Dumont,138755,1982-09-06 00:00:00,1.8288,79.83225712000001,38
220,10983,25538,Youssouf Hadji,116368,1980-02-25 00:00:00,1.8288,78.01788764,40
221,8628,280134,Pierre-Yves Ngawa,205578,1992-02-09 00:00:00,1.8034000000000001,77.1107029,28
222,10859,179179,Xander Houtkoop,200422,1989-03-26 00:00:00,1.7526,71.21400209000001,31
223,6276,18576,Lucas Barrios,183177,1984-11-13 00:00:00,1.8796000000000002,83.91458845000001,35
224,812,33850,Angelos Basinas,150263,1976-01-03 00:00:00,1.778,74.84274105,44
225,9224,22434,Ronny Carlos da Silva,164132,1983-02-25 00:00:00,1.8288,73.93555631000001,37
226,6249,190562,Luca Ceppitelli,205553,1989-11-08 00:00:00,1.8541999999999998,83.00740371,30
227,2713,281338,Djaniny,205427,1991-03-21 00:00:00,1.8796000000000002,84.82177319,29
228,5121,208676,John Tshibumbu,199522,1989-01-06 00:00:00,1.7526,69.85322498000001,31
229,1360,505059,Branco van den Boomen,229158,1995-07-21 00:00:00,1.905,83.00740371,25
230,1515,43305,Candido Costa,163016,1981-05-30 00:00:00,1.778,73.02837157,39
231,4372,355363,Ilir Azemi,210314,1992-02-21 00:00:00,1.905,89.81128926000001,28
232,8191,80500,Oscar Diaz,171139,1984-04-24 00:00:00,1.8288,76.20351816,36
233,9055,34382,Roberto Abbondanzieri,139036,1972-08-19 00:00:00,1.8541999999999998,87.99691978,48
234,9987,33045,Stephen Kelly,152992,1983-09-06 00:00:00,1.8288,82.10021897,37
235,7590,208814,Milosz Przybecki,204512,1991-01-02 00:00:00,1.7526,69.85322498000001,29
236,1692,38312,Chemcedine El Araichi,51917,1981-05-18 00:00:00,1.778,74.84274105,39
237,3911,37971,Glenn Verbauwhede,162215,1985-05-19 00:00:00,1.8796000000000002,79.83225712000001,35
238,3583,26347,Frederic Piquionne,49490,1978-12-08 00:00:00,1.8796000000000002,83.91458845000001,41
239,6043,25150,Lee Cattermole,169607,1988-03-21 00:00:00,1.778,76.20351816,32
240,565,57067,Alvaro Gonzalez,182860,1984-10-29 00:00:00,1.7526,72.12118683,35
241,1684,40707,Cheick Diabate,188325,1988-04-25 00:00:00,1.9304,87.99691978,32
242,7322,291106,Mergim Brahimi,204902,1992-08-08 00:00:00,1.7272,64.86370891,28
243,1393,32825,Brian Kerr,53443,1981-10-12 00:00:00,1.778,66.22448602,39
244,6382,121854,Luiz Carlos,205420,1988-05-24 00:00:00,1.905,86.1825503,32
245,3758,104432,Georgi Makaridze,190734,1990-03-31 00:00:00,1.905,84.82177319,30
246,9930,22386,Stefano Ferrario,184761,1985-03-28 00:00:00,1.905,83.00740371,35
247,7812,79985,Nauris Bulvitis,218474,1987-03-15 00:00:00,1.905,82.10021897,33
248,4046,67311,Guillaume Faivre,170785,1987-02-20 00:00:00,1.8796000000000002,83.00740371,33
249,3181,34222,Fabio Aurelio,24894,1979-09-24 00:00:00,1.7272,73.93555631000001,41
250,2329,150320,David Caiado,178623,1987-05-02 00:00:00,1.7526,72.12118683,33
251,7763,38336,Nabil Dirar,177525,1986-08-26 00:00:00,1.8288,78.92507238,34
252,10552,562694,Valentin Lavigne,221862,1994-06-04 00:00:00,1.8034000000000001,72.12118683,26
253,3104,214984,Esteban Alvarado,198040,1989-04-28 00:00:00,1.9304,84.82177319,31
254,9536,23837,Scott Dann,157665,1987-02-14 00:00:00,1.905,78.01788764,33
255,5213,128732,Jonathas,189169,1989-03-06 00:00:00,1.905,84.82177319,31
256,1374,198777,Brayan Beckeles,219285,1985-11-28 00:00:00,1.8541999999999998,79.83225712000001,34
257,6261,300683,Luca Rizzo,219758,1992-04-24 00:00:00,1.8796000000000002,79.83225712000001,28
258,5753,230819,Kevin Holt,229190,1993-01-25 00:00:00,1.8541999999999998,69.85322498000001,27
259,5183,682552,Jonathan Leko,231408,1999-04-24 00:00:00,1.8288,63.95652417,21
260,2588,602836,Desevio Payne,226174,1995-11-30 00:00:00,1.8288,73.02837157,24
261,7403,23275,Michael Tonge,53842,1983-04-07 00:00:00,1.8288,73.93555631000001,37
262,977,103964,Arnold Bouka Moutou,184935,1988-11-28 00:00:00,1.7526,68.94604024,31
263,7457,27723,Michele Rinaldi,171098,1987-01-09 00:00:00,1.8288,77.1107029,33
264,5368,116183,Jose Velazquez,196881,1990-09-08 00:00:00,1.8541999999999998,77.1107029,30
265,2003,11061,Csaba Horvath,189714,1982-05-02 00:00:00,1.9304,82.10021897,38
266,7040,96646,Massimo Volta,185120,1987-05-14 00:00:00,1.8288,78.01788764,33
267,2871,362121,Edoardo Goldaniga,223524,1993-11-02 00:00:00,1.8796000000000002,79.83225712000001,26
268,7704,25977,Morten Skoubo,45587,1980-06-30 00:00:00,1.905,81.19303423000001,40
269,118,170593,Adam Matthews,193768,1992-01-13 00:00:00,1.778,71.21400209000001,28
270,9969,41178,Stephane Pichot,6490,1976-09-02 00:00:00,1.778,77.1107029,44
271,5787,32952,Kevin Rutkiewicz,138244,1980-05-10 00:00:00,1.8541999999999998,79.83225712000001,40
272,1843,161660,Ciro Immobile,192387,1990-02-20 00:00:00,1.8541999999999998,78.01788764,30
273,639,38504,Andre Bikey,139245,1985-01-08 00:00:00,1.8288,79.83225712000001,35
274,2898,212170,Edwin Gyasi,204394,1991-06-01 00:00:00,1.8541999999999998,76.20351816,29
275,11036,25906,Ze Manuel,139083,1975-02-22 00:00:00,1.6764,64.86370891,45
276,3789,5686,Gerry Koning,24413,1980-01-01 00:00:00,1.8034000000000001,72.12118683,40
277,2923,148329,Elimane Coulibaly,169144,1980-03-15 00:00:00,1.905,88.90410452,40
278,4562,13376,Jakub Rzezniczak,156259,1986-10-26 00:00:00,1.8288,81.19303423000001,33
279,1738,242887,Christian Atsu,205601,1992-01-10 00:00:00,1.7272,68.0388555,28
280,7072,502539,Mateusz Wdowiak,222329,1996-08-28 00:00:00,1.7526,59.874192840000006,24
281,2275,68836,Dariusz Jarecki,177774,1981-03-23 00:00:00,1.8288,73.02837157,39
282,10791,114218,William Buckley,187150,1989-11-21 00:00:00,1.8288,83.00740371,30
283,6104,173465,Leozinho,194127,1988-06-07 00:00:00,1.7018,67.13167076,32
284,4421,78411,Ismael Traore,184873,1986-08-18 00:00:00,1.8288,88.90410452,34
285,7493,71724,Miguel Layun,178322,1988-06-25 00:00:00,1.778,68.94604024,32
286,6780,30870,Marek Jankulovski,6083,1977-05-09 00:00:00,1.8288,82.10021897,43
287,10676,39496,Vitali Kutuzov,101978,1980-03-20 00:00:00,1.8288,83.00740371,40
288,3511,501543,Franck Honorat,220876,1996-08-11 00:00:00,1.8034000000000001,69.85322498000001,24
289,6959,39000,Martin Amedick,52998,1982-09-06 00:00:00,1.9304,84.82177319,38
290,8432,115488,Paulo Arantes,163072,1986-11-15 00:00:00,1.8288,78.01788764,33
291,8044,134232,Nolan Roux,183982,1988-03-01 00:00:00,1.8288,78.01788764,32
292,7141,303998,Mats van Huijgevoort,202329,1993-01-16 00:00:00,1.8288,78.01788764,27
293,10125,184098,Sylwester Patejuk,204143,1982-11-30 00:00:00,1.8796000000000002,88.90410452,37
294,9774,43097,Silva de Souza Eudis,170615,1983-08-05 00:00:00,1.778,72.12118683,37
295,9618,41101,Sebastien Grax,112243,1984-06-23 00:00:00,1.8034000000000001,77.1107029,36
296,9592,30975,Sebastian Mila,148423,1982-07-10 00:00:00,1.778,73.02837157,38
297,9792,24020,Simon Davies,50525,1979-10-23 00:00:00,1.778,76.20351816,40
298,10350,27554,Tobias Nickenig,150515,1984-08-01 00:00:00,1.905,91.17206637000001,36
299,8081,94558,Obinna Nwaneri,165199,1982-03-18 00:00:00,1.8288,79.83225712000001,38
300,3508,41177,Franck Dja Djedje,156647,1986-06-02 00:00:00,1.7526,72.12118683,34
301,6080,23882,Leon Britton,140415,1982-09-16 00:00:00,1.6764,64.86370891,38
302,9764,164367,Sidnei,193871,1986-11-02 00:00:00,1.7526,71.21400209000001,33
303,8994,95225,Rinaldo Cruzado,179695,1984-09-21 00:00:00,1.778,83.00740371,36
304,5381,294862,Joseph Chalmers,211233,1994-01-03 00:00:00,1.778,72.12118683,26
305,4922,75606,Jesus Perez Francis,144956,1981-12-17 00:00:00,1.778,69.85322498000001,38
306,941,149584,Ariel Nahuelpan,189451,1987-10-15 00:00:00,1.8796000000000002,92.07925111,33
307,2384,32446,David Marshall,140498,1985-03-05 00:00:00,1.905,83.00740371,35
308,1400,186806,Brice Maubleu,196316,1989-12-01 00:00:00,1.9304,83.00740371,30
309,824,97359,Ante Puljic,221376,1987-11-05 00:00:00,1.8796000000000002,82.10021897,32
310,1578,56972,Carlos Sanchez,182882,1986-02-06 00:00:00,1.8288,82.10021897,34
311,2876,185196,Edson Eli Montano,201283,1991-03-15 00:00:00,1.8796000000000002,78.01788764,29
312,5843,25835,Kim Jaggy,49945,1982-11-14 00:00:00,1.7526,74.84274105,37
313,3101,112107,Erwin Mulder,183567,1989-03-03 00:00:00,1.9304,87.99691978,31
314,7513,196176,Miha Mevlja,216742,1990-06-12 00:00:00,1.905,84.82177319,30
315,4933,363325,Jim Fenlon,209314,1994-03-03 00:00:00,1.8034000000000001,76.20351816,26
316,1308,465730,Boli Bolingoli-Mbombo,215970,1995-07-01 00:00:00,1.8034000000000001,72.12118683,25
317,5607,69541,Kamil Grosicki,177922,1988-06-08 00:00:00,1.8034000000000001,78.01788764,32
318,7452,458660,Michele Fornasier,206074,1993-08-22 00:00:00,1.8541999999999998,79.83225712000001,27
319,10252,29049,Thomas Scobbie,173987,1988-03-31 00:00:00,1.8288,69.85322498000001,32
320,7544,24011,Mikel Arteta,45119,1982-03-26 00:00:00,1.7526,63.95652417,38
321,4836,188557,Jens Toornstra,198006,1989-01-01 00:00:00,1.778,78.92507238,31
322,1884,470836,Clesio Bauque,218614,1994-10-11 00:00:00,1.7526,67.13167076,26
323,2307,104482,Daryl Janmaat,188155,1989-07-22 00:00:00,1.8541999999999998,79.83225712000001,31
324,4480,31310,"Ivan Todorovic,25",198286,1983-09-29 00:00:00,1.8288,79.83225712000001,37
325,7558,42106,Milaim Rama,47688,1976-02-29 00:00:00,1.8541999999999998,78.01788764,44
326,8889,11329,Reynald Lemaitre,142313,1983-06-28 00:00:00,1.7526,68.0388555,37
327,3209,19353,Fabionn Lopes Patrick,164225,1980-09-20 00:00:00,1.8034000000000001,73.02837157,40
328,3623,37428,Gabriel Tamas,135537,1983-11-09 00:00:00,1.8796000000000002,78.92507238,36
329,5170,317771,Jonathan Cristian Silva,215322,1994-06-29 00:00:00,1.778,72.12118683,26
330,8806,212863,Raphael Lecomte,184423,1988-05-22 00:00:00,1.778,77.1107029,32
331,9195,27358,Roman Weidenfeller,2196,1980-08-06 00:00:00,1.905,89.81128926000001,40
332,8394,112123,Paul Hanlon,189110,1990-01-01 00:00:00,1.8541999999999998,63.95652417,30
333,3661,23782,Gareth Barry,6826,1981-02-23 00:00:00,1.8288,78.92507238,39
334,385,27679,Alessandro Lucarelli,142359,1977-07-22 00:00:00,1.8288,78.01788764,43
335,9687,37718,Sergio Fernandez,110402,1977-05-23 00:00:00,1.905,81.19303423000001,43
336,7619,198607,Miroslav Stevanovic,206254,1990-07-29 00:00:00,1.8034000000000001,72.12118683,30
337,115,69518,Adam Marciniak,179055,1988-09-28 00:00:00,1.8288,82.10021897,32
338,10404,69835,Tomas Micola,180852,1988-09-26 00:00:00,1.778,74.84274105,32
339,6443,97699,Lynel Kitambala,186719,1988-10-26 00:00:00,1.778,72.12118683,31
340,8225,40980,Owain Fon Williams,169898,1987-03-17 00:00:00,1.9304,77.1107029,33
341,9650,66890,Senad Lulic,188427,1986-01-18 00:00:00,1.8288,78.01788764,34
342,958,63520,Armand Traore,169464,1989-10-08 00:00:00,1.8288,82.10021897,31
343,3547,25524,Frank Rost,899,1973-06-30 00:00:00,1.9304,92.07925111,47
344,3317,11827,Fernando Cardozo,135570,1979-03-17 00:00:00,1.8541999999999998,73.93555631000001,41
345,10199,7627,Thierno Bah,45269,1982-10-05 00:00:00,1.7526,68.0388555,38
346,1216,246330,Benjamin Morel,202753,1987-06-10 00:00:00,1.8034000000000001,69.85322498000001,33
347,4262,33793,Hugo Alcantara,14491,1979-07-28 00:00:00,1.905,84.82177319,41
348,5886,173699,Koro Kone,207538,1989-07-05 00:00:00,1.778,74.84274105,31
349,7946,26137,Nicolas Gillet,12489,1976-11-08 00:00:00,1.8541999999999998,83.91458845000001,43
